Zone,CH Num,CH Name,RX Freq,TX Freq,RX TS,TX TS,RX CC,TX CC,Type,Power,Bandwidth,RX Only,Contact Name,RX Group Name,Scan List Name,Alarm,Prompt,PCT,MSG Type,TX Policy,EAS,TX Tone Type,TX Tone,RX Tone Type,RX Tone,APRS CH,Relay Monitor,Relay Mode
Hawaii,2,Hawaii TAC,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Hawaii TAC,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Hawaii,3,Hawaii 2,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Hawaii 2,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Hawaii,4,Hawaii Mau,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Hawaii Mau,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Hawaii,5,Hawaii Hon,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Hawaii Hon,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Hawaii,6,Hawaii Cou,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Hawaii Cou,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Hawaii,7,Hawaii Kau,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Hawaii Kau,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Hawaii,8,Hawaii HMA,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Hawaii HMA,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Hawaii,9,Hawaii DEM,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Hawaii DEM,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Hawaii,10,Hawaii DMR,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Hawaii DMR,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Hawaii,11,Haleakala,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Haleakala,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Hawaii,12,Hawaii Wai,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Hawaii Wai,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Hawaii,13,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Hawaii,14,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Hawaii,15,FDMR Hawai,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Hawai,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Hawaii,16,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Idaho,1,Idaho ARES,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Idaho ARES,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Idaho,2,Idaho ARES,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Idaho ARES,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Idaho,3,Central ID,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Central ID,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Idaho,4,SE ID ARES,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,SE ID ARES,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Idaho,5,SW ID ARES,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,SW ID ARES,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Idaho,6,Idaho ARES,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Idaho ARES,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Idaho,7,Southwest ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Southwest ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Idaho,8,Cascade Id,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Cascade Id,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Idaho,9,Boise Idah,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Boise Idah,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Idaho,10,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Idaho,11,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Idaho,12,FDMR Idaho,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Idaho,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Idaho,13,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Illinois,1,Illinois,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Illinois,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,2,IL Round L,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,IL Round L,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,3,Illinois L,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Illinois L,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,4,Illinois C,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Illinois C,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,5,N Illinois,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,N Illinois,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,6,East Cntrl,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,East Cntrl,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,7,NA Astrono,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NA Astrono,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,8,Chicago Me,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Chicago Me,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,9,East Centr,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,East Centr,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,10,Illinois W,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Illinois W,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,11,Woodford,I,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Woodford,I,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,12,Chicago St,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Chicago St,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,13,Schaumburg,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Schaumburg,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,14,Winnebago,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Winnebago,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,15,Morton,IL,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Morton,IL,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,16,Danville,I,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Danville,I,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,17,Cntrl,IL S,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Cntrl,IL S,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,18,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,19,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,20,FDMR Illin,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Illin,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Illinois,21,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Indiana,1,Indiana,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Indiana,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,2,Indiana TA,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Indiana TA,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,3,Indiana Li,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Indiana Li,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,4,Indiana WX,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Indiana WX,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,5,Parke-Verm,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Parke-Verm,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,6,Southern, ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Southern, ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,7,Crossroads,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Crossroads,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,8,Covington,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Covington,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,9,Indianapol,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Indianapol,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,10,W Lafayett,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,W Lafayett,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,11,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,12,FDMR India,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR India,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,13,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,14,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,15,Fort Wayne,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Fort Wayne,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,16,Connersvil,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Connersvil,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,17,Auburn, IN,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Auburn, IN,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,18,St. Charle,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,St. Charle,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Indiana,19,Newport, I,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Newport, I,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Iowa,1,Iowa,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Iowa,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,2,Iowa Chat,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Iowa Chat,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,3,Iowa DSM -,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Iowa DSM -,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,4,Iowa ALO -,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Iowa ALO -,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,5,Iowa NW -3,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Iowa NW -3,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,6,Iowa SW -4,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Iowa SW -4,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,7,Iowa SE -5,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Iowa SE -5,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,8,Iowa CID -,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Iowa CID -,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,9,Iowa WC -7,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Iowa WC -7,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,10,Iowa NWS D,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Iowa NWS D,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,11,IA NWS DMX,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,IA NWS DMX,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,12,Clear Lake,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Clear Lake,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,13,Sioux City,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Sioux City,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,14,Muscatine ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Muscatine ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,15,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,16,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,17,FDMR Iowa,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Iowa,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Iowa,18,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Kansas,1,Kansas,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Kansas,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,2,Kansas Cit,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Kansas Cit,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,3,Kansas Lin,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Kansas Lin,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,4,Central Ka,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Central Ka,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,5,Kansas BYR,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Kansas BYR,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,6,KS BYRG Sp,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,KS BYRG Sp,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,7,Kansas SW ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Kansas SW ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,8,KS KC SkyW,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,KS KC SkyW,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,9,Cntrl KS S,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Cntrl KS S,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,10,WY CO, KS ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,WY CO, KS ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,11,WY CO, KS ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,WY CO, KS ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,12,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,13,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,14,FDMR Kansa,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Kansa,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,15,FDMR KS Ci,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR KS Ci,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kansas,16,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Kentucky,1,Kentucky,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Kentucky,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kentucky,2,Kentucky T,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Kentucky T,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kentucky,3,East Kentu,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,East Kentu,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kentucky,4,Kentucky A,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Kentucky A,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Kentucky,5,NE Kentuck,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NE Kentuck,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
